Settlement Date,Product,Contract,Settlement
4/13/2018,CL,CLU18,65.85
4/13/2018,CL,CLV18,65.23
4/13/2018,CL,CLX18,64.67
4/13/2018,CL,CLZ18,64.13
4/13/2018,CL,CLF19,63.59
4/13/2018,CL,CLG19,63
4/13/2018,CL,CLH19,62.42
4/13/2018,CL,CLJ19,61.86
4/13/2018,CL,CLK19,61.32
4/13/2018,CL,CLM19,60.8
4/13/2018,CL,CLN19,60.29
4/13/2018,CL,CLQ19,59.8
4/13/2018,CL,CLU19,59.35
4/13/2018,CL,CLV19,58.94
4/13/2018,CL,CLX19,58.56
4/13/2018,CL,CLZ19,58.23
4/13/2018,CL,CLF20,57.83
4/13/2018,CL,CLG20,57.46
4/13/2018,CL,CLH20,57.12
4/13/2018,CL,CLJ20,56.78
4/13/2018,CL,CLK20,56.45
4/13/2018,CL,CLM20,56.15
4/13/2018,CL,CLN20,55.84
4/13/2018,CL,CLQ20,55.56
4/13/2018,CL,CLU20,55.26
4/13/2018,CL,CLV20,54.99
4/13/2018,CL,CLX20,54.74
4/13/2018,CL,CLZ20,54.51
4/13/2018,CL,CLF21,54.27
4/13/2018,CL,CLG21,54.03
4/13/2018,CL,CLH21,53.79
4/13/2018,CL,CLJ21,53.57
4/13/2018,CL,CLK21,53.34
4/13/2018,CL,CLM21,53.13
4/13/2018,CL,CLN21,52.88
4/13/2018,CL,CLQ21,52.69
4/13/2018,CL,CLU21,52.54
4/13/2018,CL,CLV21,52.41
4/13/2018,CL,CLX21,52.29
4/13/2018,CL,CLZ21,52.11
4/13/2018,CL,CLF22,51.91
4/13/2018,CL,CLG22,51.81
4/13/2018,CL,CLH22,51.67
4/13/2018,CL,CLJ22,51.55
4/13/2018,CL,CLK22,51.48
4/13/2018,CL,CLM22,51.37
4/13/2018,CL,CLN22,51.2
4/13/2018,CL,CLQ22,51.18
4/13/2018,CL,CLU22,51.18
4/13/2018,CL,CLV22,51.05
4/13/2018,CL,CLX22,51.08
4/13/2018,CL,CLZ22,50.89
4/13/2018,CL,CLF23,50.87
4/13/2018,CL,CLG23,50.83
4/13/2018,CL,CLH23,50.83
4/13/2018,CL,CLJ23,50.76
4/13/2018,CL,CLK23,50.72
4/13/2018,CL,CLM23,50.79
4/13/2018,CL,CLN23,50.72
4/13/2018,CL,CLQ23,50.67
4/13/2018,CL,CLU23,50.74
4/13/2018,CL,CLV23,50.71
4/13/2018,CL,CLX23,50.71
4/13/2018,CL,CLZ23,50.69
4/13/2018,CL,CLF24,50.73
4/13/2018,CL,CLG24,50.76
4/13/2018,CL,CLH24,50.79
4/13/2018,CL,CLJ24,50.81
4/13/2018,CL,CLK24,50.84
4/13/2018,CL,CLM24,50.83
4/13/2018,CL,CLN24,50.88
4/13/2018,CL,CLQ24,50.9
4/13/2018,CL,CLU24,50.94
4/13/2018,CL,CLV24,50.95
4/13/2018,CL,CLX24,50.99
4/13/2018,CL,CLZ24,50.97
4/13/2018,CL,CLF25,51
4/13/2018,CL,CLG25,51.04
4/13/2018,CL,CLH25,51.07
4/13/2018,CL,CLJ25,51.1
4/13/2018,CL,CLK25,51.14
4/13/2018,CL,CLM25,51.17
4/13/2018,CL,CLN25,51.21
4/13/2018,CL,CLQ25,51.24
4/13/2018,CL,CLU25,51.28
4/13/2018,CL,CLV25,51.31
4/13/2018,CL,CLX25,51.35
4/13/2018,CL,CLZ25,51.39
4/13/2018,CL,CLF26,51.47
4/13/2018,CL,CLG26,51.51
4/13/2018,CL,CLH26,51.54
4/13/2018,CL,CLJ26,51.57
4/13/2018,CL,CLK26,51.61
4/13/2018,CL,CLM26,51.64
4/13/2018,CL,CLN26,51.67
4/13/2018,CL,CLQ26,51.71
4/13/2018,CL,CLU26,51.74
4/13/2018,CL,CLV26,51.77
4/13/2018,CL,CLX26,51.81
4/13/2018,CL,CLZ26,51.84
4/13/2018,CL,CLF27,51.87
4/13/2018,CL,CLG27,51.9
4/16/2018,CL,CLK18,66.22
4/16/2018,CL,CLM18,66.2
4/16/2018,CL,CLN18,65.94
4/16/2018,CL,CLQ18,65.46
4/16/2018,CL,CLU18,64.91
4/16/2018,CL,CLV18,64.35
4/16/2018,CL,CLX18,63.84
4/16/2018,CL,CLZ18,63.36
4/16/2018,CL,CLF19,62.89
4/16/2018,CL,CLG19,62.36
4/16/2018,CL,CLH19,61.83
4/16/2018,CL,CLJ19,61.31
4/16/2018,CL,CLK19,60.81
4/16/2018,CL,CLM19,60.33
4/16/2018,CL,CLN19,59.85
4/16/2018,CL,CLQ19,59.4
4/16/2018,CL,CLU19,58.99
4/16/2018,CL,CLV19,58.61
4/16/2018,CL,CLX19,58.25
4/16/2018,CL,CLZ19,57.93
4/16/2018,CL,CLF20,57.55
4/16/2018,CL,CLG20,57.19
4/16/2018,CL,CLH20,56.86
4/16/2018,CL,CLJ20,56.53
4/16/2018,CL,CLK20,56.22
4/16/2018,CL,CLM20,55.94
4/16/2018,CL,CLN20,55.64
4/16/2018,CL,CLQ20,55.37
4/16/2018,CL,CLU20,55.1
4/16/2018,CL,CLV20,54.83
4/16/2018,CL,CLX20,54.59
4/16/2018,CL,CLZ20,54.38
4/16/2018,CL,CLF21,54.16
4/16/2018,CL,CLG21,53.93
4/16/2018,CL,CLH21,53.69
4/16/2018,CL,CLJ21,53.47
4/16/2018,CL,CLK21,53.25
4/16/2018,CL,CLM21,53.06
4/16/2018,CL,CLN21,52.83
4/16/2018,CL,CLQ21,52.64
4/16/2018,CL,CLU21,52.49
4/16/2018,CL,CLV21,52.36
4/16/2018,CL,CLX21,52.24
4/16/2018,CL,CLZ21,52.08
4/16/2018,CL,CLF22,51.88
4/16/2018,CL,CLG22,51.78
4/16/2018,CL,CLH22,51.64
4/16/2018,CL,CLJ22,51.52
4/16/2018,CL,CLK22,51.45
4/16/2018,CL,CLM22,51.34
4/16/2018,CL,CLN22,51.17
4/16/2018,CL,CLQ22,51.15
4/16/2018,CL,CLU22,51.15
4/16/2018,CL,CLV22,51.02
4/16/2018,CL,CLX22,51.05
4/16/2018,CL,CLZ22,50.86
4/16/2018,CL,CLF23,50.84
4/16/2018,CL,CLG23,50.8
4/16/2018,CL,CLH23,50.8
4/16/2018,CL,CLJ23,50.73
4/16/2018,CL,CLK23,50.69
4/16/2018,CL,CLM23,50.76
4/16/2018,CL,CLN23,50.69
4/16/2018,CL,CLQ23,50.64
4/16/2018,CL,CLU23,50.71
4/16/2018,CL,CLV23,50.68
4/16/2018,CL,CLX23,50.68
4/16/2018,CL,CLZ23,50.66
4/16/2018,CL,CLF24,50.7
4/16/2018,CL,CLG24,50.73
4/16/2018,CL,CLH24,50.76
4/16/2018,CL,CLJ24,50.78
4/16/2018,CL,CLK24,50.81
4/16/2018,CL,CLM24,50.8
4/16/2018,CL,CLN24,50.85
4/16/2018,CL,CLQ24,50.87
4/16/2018,CL,CLU24,50.91
4/16/2018,CL,CLV24,50.92
4/16/2018,CL,CLX24,50.96
4/16/2018,CL,CLZ24,50.94
4/16/2018,CL,CLF25,50.97
4/16/2018,CL,CLG25,51.01
4/16/2018,CL,CLH25,51.04
4/16/2018,CL,CLJ25,51.07
4/16/2018,CL,CLK25,51.11
4/16/2018,CL,CLM25,51.14
4/16/2018,CL,CLN25,51.18
4/16/2018,CL,CLQ25,51.21
4/16/2018,CL,CLU25,51.25
4/16/2018,CL,CLV25,51.28
4/16/2018,CL,CLX25,51.32
4/16/2018,CL,CLZ25,51.36
4/16/2018,CL,CLF26,51.44
4/16/2018,CL,CLG26,51.48
4/16/2018,CL,CLH26,51.51
4/16/2018,CL,CLJ26,51.54
4/16/2018,CL,CLK26,51.58
4/16/2018,CL,CLM26,51.61
4/16/2018,CL,CLN26,51.64
4/16/2018,CL,CLQ26,51.68
4/16/2018,CL,CLU26,51.71
4/16/2018,CL,CLV26,51.74
4/16/2018,CL,CLX26,51.78
4/16/2018,CL,CLZ26,51.81
4/16/2018,CL,CLF27,51.84
4/16/2018,CL,CLG27,51.87
4/17/2018,CL,CLK18,66.52
4/17/2018,CL,CLM18,66.51
4/17/2018,CL,CLN18,66.24
4/17/2018,CL,CLQ18,65.75
4/17/2018,CL,CLU18,65.2
4/17/2018,CL,CLV18,64.65
4/17/2018,CL,CLX18,64.15
4/17/2018,CL,CLZ18,63.67
4/17/2018,CL,CLF19,63.2
4/17/2018,CL,CLG19,62.66
4/17/2018,CL,CLH19,62.14
4/17/2018,CL,CLJ19,61.62
4/17/2018,CL,CLK19,61.13
4/17/2018,CL,CLM19,60.64
4/17/2018,CL,CLN19,60.15
4/17/2018,CL,CLQ19,59.69
4/17/2018,CL,CLU19,59.27
4/17/2018,CL,CLV19,58.87
4/17/2018,CL,CLX19,58.5
4/17/2018,CL,CLZ19,58.16
4/17/2018,CL,CLF20,57.77
4/17/2018,CL,CLG20,57.41
4/17/2018,CL,CLH20,57.07
4/17/2018,CL,CLJ20,56.73
4/17/2018,CL,CLK20,56.39
4/17/2018,CL,CLM20,56.09
4/17/2018,CL,CLN20,55.78
4/17/2018,CL,CLQ20,55.52
4/17/2018,CL,CLU20,55.24
4/17/2018,CL,CLV20,54.97
4/17/2018,CL,CLX20,54.73
4/17/2018,CL,CLZ20,54.51
4/17/2018,CL,CLF21,54.28
4/17/2018,CL,CLG21,54.05
4/17/2018,CL,CLH21,53.83
4/17/2018,CL,CLJ21,53.61
4/17/2018,CL,CLK21,53.36
4/17/2018,CL,CLM21,53.15
4/17/2018,CL,CLN21,52.92
4/17/2018,CL,CLQ21,52.73
4/17/2018,CL,CLU21,52.58
4/17/2018,CL,CLV21,52.45
4/17/2018,CL,CLX21,52.33
4/17/2018,CL,CLZ21,52.16
4/17/2018,CL,CLF22,51.96
4/17/2018,CL,CLG22,51.86
4/17/2018,CL,CLH22,51.72
4/17/2018,CL,CLJ22,51.6
4/17/2018,CL,CLK22,51.53
4/17/2018,CL,CLM22,51.42
4/17/2018,CL,CLN22,51.25
4/17/2018,CL,CLQ22,51.23
4/17/2018,CL,CLU22,51.22
4/17/2018,CL,CLV22,51.09
4/17/2018,CL,CLX22,51.12
4/17/2018,CL,CLZ22,50.93
4/17/2018,CL,CLF23,50.9
4/17/2018,CL,CLG23,50.85
4/17/2018,CL,CLH23,50.84
4/17/2018,CL,CLJ23,50.76
4/17/2018,CL,CLK23,50.71
4/17/2018,CL,CLM23,50.77
4/17/2018,CL,CLN23,50.69
4/17/2018,CL,CLQ23,50.63
4/17/2018,CL,CLU23,50.69
4/17/2018,CL,CLV23,50.65
4/17/2018,CL,CLX23,50.64
4/17/2018,CL,CLZ23,50.61
4/17/2018,CL,CLF24,50.65
4/17/2018,CL,CLG24,50.68
4/17/2018,CL,CLH24,50.71
4/17/2018,CL,CLJ24,50.73
4/17/2018,CL,CLK24,50.76
4/17/2018,CL,CLM24,50.75
4/17/2018,CL,CLN24,50.8
4/17/2018,CL,CLQ24,50.82
4/17/2018,CL,CLU24,50.86
4/17/2018,CL,CLV24,50.87
4/17/2018,CL,CLX24,50.91
4/17/2018,CL,CLZ24,50.89
4/17/2018,CL,CLF25,50.92
4/17/2018,CL,CLG25,50.96
4/17/2018,CL,CLH25,50.99
4/17/2018,CL,CLJ25,51.02
4/17/2018,CL,CLK25,51.06
4/17/2018,CL,CLM25,51.09
4/17/2018,CL,CLN25,51.13
4/17/2018,CL,CLQ25,51.16
4/17/2018,CL,CLU25,51.2
4/17/2018,CL,CLV25,51.23
4/17/2018,CL,CLX25,51.27
4/17/2018,CL,CLZ25,51.31
4/17/2018,CL,CLF26,51.39
4/17/2018,CL,CLG26,51.43
4/17/2018,CL,CLH26,51.46
4/17/2018,CL,CLJ26,51.49
4/17/2018,CL,CLK26,51.53
4/17/2018,CL,CLM26,51.56
4/17/2018,CL,CLN26,51.59
4/17/2018,CL,CLQ26,51.63
4/17/2018,CL,CLU26,51.66
4/17/2018,CL,CLV26,51.69
4/17/2018,CL,CLX26,51.73
4/17/2018,CL,CLZ26,51.76
4/17/2018,CL,CLF27,51.79
4/17/2018,CL,CLG27,51.82
4/18/2018,CL,CLK18,68.47
4/18/2018,CL,CLM18,68.47
4/18/2018,CL,CLN18,68.15
4/18/2018,CL,CLQ18,67.55
4/18/2018,CL,CLU18,66.87
4/18/2018,CL,CLV18,66.2
4/18/2018,CL,CLX18,65.59
4/18/2018,CL,CLZ18,65.02
4/18/2018,CL,CLF19,64.46
4/18/2018,CL,CLG19,63.84
4/18/2018,CL,CLH19,63.24
4/18/2018,CL,CLJ19,62.65
4/18/2018,CL,CLK19,62.1
4/18/2018,CL,CLM19,61.57
4/18/2018,CL,CLN19,61.03
4/18/2018,CL,CLQ19,60.52
4/18/2018,CL,CLU19,60.07
4/18/2018,CL,CLV19,59.64
4/18/2018,CL,CLX19,59.23
4/18/2018,CL,CLZ19,58.85
4/18/2018,CL,CLF20,58.42
4/18/2018,CL,CLG20,58.03
4/18/2018,CL,CLH20,57.65
4/18/2018,CL,CLJ20,57.28
4/18/2018,CL,CLK20,56.93
4/18/2018,CL,CLM20,56.62
4/18/2018,CL,CLN20,56.3
4/18/2018,CL,CLQ20,56
4/18/2018,CL,CLU20,55.7
4/18/2018,CL,CLV20,55.4
4/18/2018,CL,CLX20,55.15
4/18/2018,CL,CLZ20,54.92
4/18/2018,CL,CLF21,54.68
4/18/2018,CL,CLG21,54.44
4/18/2018,CL,CLH21,54.2
4/18/2018,CL,CLJ21,53.99
4/18/2018,CL,CLK21,53.73
4/18/2018,CL,CLM21,53.47
4/18/2018,CL,CLN21,53.19
4/18/2018,CL,CLQ21,52.99
4/18/2018,CL,CLU21,52.85
4/18/2018,CL,CLV21,52.7
4/18/2018,CL,CLX21,52.56
4/18/2018,CL,CLZ21,52.37
4/18/2018,CL,CLF22,52.16
4/18/2018,CL,CLG22,52.04
4/18/2018,CL,CLH22,51.89
4/18/2018,CL,CLJ22,51.75
4/18/2018,CL,CLK22,51.67
4/18/2018,CL,CLM22,51.55
4/18/2018,CL,CLN22,51.36
4/18/2018,CL,CLQ22,51.33
4/18/2018,CL,CLU22,51.3
4/18/2018,CL,CLV22,51.16
4/18/2018,CL,CLX22,51.17
4/18/2018,CL,CLZ22,50.97
4/18/2018,CL,CLF23,50.93
4/18/2018,CL,CLG23,50.87
4/18/2018,CL,CLH23,50.85
4/18/2018,CL,CLJ23,50.75
4/18/2018,CL,CLK23,50.69
4/18/2018,CL,CLM23,50.74
4/18/2018,CL,CLN23,50.65
4/18/2018,CL,CLQ23,50.58
4/18/2018,CL,CLU23,50.63
4/18/2018,CL,CLV23,50.57
4/18/2018,CL,CLX23,50.55
4/18/2018,CL,CLZ23,50.52
4/18/2018,CL,CLF24,50.56
4/18/2018,CL,CLG24,50.59
4/18/2018,CL,CLH24,50.62
4/18/2018,CL,CLJ24,50.64
4/18/2018,CL,CLK24,50.67
4/18/2018,CL,CLM24,50.66
4/18/2018,CL,CLN24,50.71
4/18/2018,CL,CLQ24,50.73
4/18/2018,CL,CLU24,50.77
4/18/2018,CL,CLV24,50.78
4/18/2018,CL,CLX24,50.82
4/18/2018,CL,CLZ24,50.8
4/18/2018,CL,CLF25,50.83
4/18/2018,CL,CLG25,50.87
4/18/2018,CL,CLH25,50.9
4/18/2018,CL,CLJ25,50.93
4/18/2018,CL,CLK25,50.97
4/18/2018,CL,CLM25,51
4/18/2018,CL,CLN25,51.04
4/18/2018,CL,CLQ25,51.07
4/18/2018,CL,CLU25,51.11
4/18/2018,CL,CLV25,51.14
4/18/2018,CL,CLX25,51.18
4/18/2018,CL,CLZ25,51.22
4/18/2018,CL,CLF26,51.3
4/18/2018,CL,CLG26,51.34
4/18/2018,CL,CLH26,51.37
4/18/2018,CL,CLJ26,51.4
4/18/2018,CL,CLK26,51.44
4/18/2018,CL,CLM26,51.47
4/18/2018,CL,CLN26,51.5
4/18/2018,CL,CLQ26,51.54
4/18/2018,CL,CLU26,51.57
4/18/2018,CL,CLV26,51.6
4/18/2018,CL,CLX26,51.64
4/18/2018,CL,CLZ26,51.67
4/18/2018,CL,CLF27,51.7
4/18/2018,CL,CLG27,51.73
4/19/2018,CL,CLK18,68.29
4/19/2018,CL,CLM18,68.33
4/19/2018,CL,CLN18,68.08
4/19/2018,CL,CLQ18,67.53
4/19/2018,CL,CLU18,66.9
4/19/2018,CL,CLV18,66.26
4/19/2018,CL,CLX18,65.67
4/19/2018,CL,CLZ18,65.1
4/19/2018,CL,CLF19,64.55
4/19/2018,CL,CLG19,63.95
4/19/2018,CL,CLH19,63.37
4/19/2018,CL,CLJ19,62.8
4/19/2018,CL,CLK19,62.27
4/19/2018,CL,CLM19,61.77
4/19/2018,CL,CLN19,61.26
4/19/2018,CL,CLQ19,60.77
4/19/2018,CL,CLU19,60.32
4/19/2018,CL,CLV19,59.9
4/19/2018,CL,CLX19,59.51
4/19/2018,CL,CLZ19,59.15
4/19/2018,CL,CLF20,58.74
4/19/2018,CL,CLG20,58.36
4/19/2018,CL,CLH20,58
4/19/2018,CL,CLJ20,57.64
4/19/2018,CL,CLK20,57.31
4/19/2018,CL,CLM20,57
4/19/2018,CL,CLN20,56.68
4/19/2018,CL,CLQ20,56.38
4/19/2018,CL,CLU20,56.09
4/19/2018,CL,CLV20,55.79
4/19/2018,CL,CLX20,55.54
4/19/2018,CL,CLZ20,55.31
4/19/2018,CL,CLF21,55.07
4/19/2018,CL,CLG21,54.83
4/19/2018,CL,CLH21,54.59
4/19/2018,CL,CLJ21,54.38
4/19/2018,CL,CLK21,54.12
4/19/2018,CL,CLM21,53.87
4/19/2018,CL,CLN21,53.59
4/19/2018,CL,CLQ21,53.39
4/19/2018,CL,CLU21,53.23
4/19/2018,CL,CLV21,53.08
4/19/2018,CL,CLX21,52.94
4/19/2018,CL,CLZ21,52.75
4/19/2018,CL,CLF22,52.54
4/19/2018,CL,CLG22,52.42
4/19/2018,CL,CLH22,52.27
4/19/2018,CL,CLJ22,52.13
4/19/2018,CL,CLK22,52.05
4/19/2018,CL,CLM22,51.93
4/19/2018,CL,CLN22,51.74
4/19/2018,CL,CLQ22,51.71
4/19/2018,CL,CLU22,51.66
4/19/2018,CL,CLV22,51.52
4/19/2018,CL,CLX22,51.53
4/19/2018,CL,CLZ22,51.3
4/19/2018,CL,CLF23,51.25
4/19/2018,CL,CLG23,51.18
4/19/2018,CL,CLH23,51.14
4/19/2018,CL,CLJ23,51.03
4/19/2018,CL,CLK23,50.96
4/19/2018,CL,CLM23,51
4/19/2018,CL,CLN23,50.89
4/19/2018,CL,CLQ23,50.81
4/19/2018,CL,CLU23,50.85
4/19/2018,CL,CLV23,50.78
4/19/2018,CL,CLX23,50.74
4/19/2018,CL,CLZ23,50.7
4/19/2018,CL,CLF24,50.74
4/19/2018,CL,CLG24,50.77
4/19/2018,CL,CLH24,50.8
4/19/2018,CL,CLJ24,50.82
4/19/2018,CL,CLK24,50.85
4/19/2018,CL,CLM24,50.84
4/19/2018,CL,CLN24,50.89
4/19/2018,CL,CLQ24,50.91
4/19/2018,CL,CLU24,50.95
4/19/2018,CL,CLV24,50.96
4/19/2018,CL,CLX24,51
4/19/2018,CL,CLZ24,50.98
4/19/2018,CL,CLF25,51.01
4/19/2018,CL,CLG25,51.05
4/19/2018,CL,CLH25,51.08
4/19/2018,CL,CLJ25,51.11
4/19/2018,CL,CLK25,51.15
4/19/2018,CL,CLM25,51.18
4/19/2018,CL,CLN25,51.22
4/19/2018,CL,CLQ25,51.25
4/19/2018,CL,CLU25,51.29
4/19/2018,CL,CLV25,51.32
4/19/2018,CL,CLX25,51.36
4/19/2018,CL,CLZ25,51.4
4/19/2018,CL,CLF26,51.48
4/19/2018,CL,CLG26,51.52
4/19/2018,CL,CLH26,51.55
4/19/2018,CL,CLJ26,51.58
4/19/2018,CL,CLK26,51.62
4/19/2018,CL,CLM26,51.65
4/19/2018,CL,CLN26,51.68
4/19/2018,CL,CLQ26,51.72
4/19/2018,CL,CLU26,51.75
4/19/2018,CL,CLV26,51.78
4/19/2018,CL,CLX26,51.82
4/19/2018,CL,CLZ26,51.85
4/19/2018,CL,CLF27,51.88
4/19/2018,CL,CLG27,51.91
4/20/2018,CL,CLK18,68.38
4/20/2018,CL,CLM18,68.4
4/20/2018,CL,CLN18,68.18
4/20/2018,CL,CLQ18,67.66
4/20/2018,CL,CLU18,67.05
4/20/2018,CL,CLV18,66.43
4/20/2018,CL,CLX18,65.85
4/20/2018,CL,CLZ18,65.28
4/20/2018,CL,CLF19,64.73
4/20/2018,CL,CLG19,64.12
4/20/2018,CL,CLH19,63.55
4/20/2018,CL,CLJ19,62.98
4/20/2018,CL,CLK19,62.45
4/20/2018,CL,CLM19,61.92
4/20/2018,CL,CLN19,61.4
4/20/2018,CL,CLQ19,60.9
4/20/2018,CL,CLU19,60.44
4/20/2018,CL,CLV19,60.01
4/20/2018,CL,CLX19,59.61
4/20/2018,CL,CLZ19,59.24
4/20/2018,CL,CLF20,58.81
4/20/2018,CL,CLG20,58.43
4/20/2018,CL,CLH20,58.06
4/20/2018,CL,CLJ20,57.7
4/20/2018,CL,CLK20,57.34
4/20/2018,CL,CLM20,57.02
4/20/2018,CL,CLN20,56.69
4/20/2018,CL,CLQ20,56.39
4/20/2018,CL,CLU20,56.09
4/20/2018,CL,CLV20,55.8
4/20/2018,CL,CLX20,55.55
4/20/2018,CL,CLZ20,55.32
4/20/2018,CL,CLF21,55.08
4/20/2018,CL,CLG21,54.84
4/20/2018,CL,CLH21,54.6
4/20/2018,CL,CLJ21,54.38
4/20/2018,CL,CLK21,54.13
4/20/2018,CL,CLM21,53.86
4/20/2018,CL,CLN21,53.57
4/20/2018,CL,CLQ21,53.37
4/20/2018,CL,CLU21,53.21
4/20/2018,CL,CLV21,53.06
4/20/2018,CL,CLX21,52.92
4/20/2018,CL,CLZ21,52.74
4/20/2018,CL,CLF22,52.53
4/20/2018,CL,CLG22,52.41
4/20/2018,CL,CLH22,52.26
4/20/2018,CL,CLJ22,52.12
4/20/2018,CL,CLK22,52.04
4/20/2018,CL,CLM22,51.92
4/20/2018,CL,CLN22,51.73
4/20/2018,CL,CLQ22,51.7
4/20/2018,CL,CLU22,51.65
4/20/2018,CL,CLV22,51.51
4/20/2018,CL,CLX22,51.52
4/20/2018,CL,CLZ22,51.29
4/20/2018,CL,CLF23,51.24
4/20/2018,CL,CLG23,51.17
4/20/2018,CL,CLH23,51.13
4/20/2018,CL,CLJ23,51.02
4/20/2018,CL,CLK23,50.95
4/20/2018,CL,CLM23,50.99
4/20/2018,CL,CLN23,50.88
4/20/2018,CL,CLQ23,50.8
4/20/2018,CL,CLU23,50.84
4/20/2018,CL,CLV23,50.77
4/20/2018,CL,CLX23,50.73
4/20/2018,CL,CLZ23,50.69
4/20/2018,CL,CLF24,50.73
4/20/2018,CL,CLG24,50.75
4/20/2018,CL,CLH24,50.78
4/20/2018,CL,CLJ24,50.79
4/20/2018,CL,CLK24,50.82
4/20/2018,CL,CLM24,50.8
4/20/2018,CL,CLN24,50.85
4/20/2018,CL,CLQ24,50.87
4/20/2018,CL,CLU24,50.9
4/20/2018,CL,CLV24,50.91
4/20/2018,CL,CLX24,50.94
4/20/2018,CL,CLZ24,50.92
4/20/2018,CL,CLF25,50.95
4/20/2018,CL,CLG25,50.99
4/20/2018,CL,CLH25,51.02
4/20/2018,CL,CLJ25,51.05
4/20/2018,CL,CLK25,51.09
4/20/2018,CL,CLM25,51.12
4/20/2018,CL,CLN25,51.16
4/20/2018,CL,CLQ25,51.19
4/20/2018,CL,CLU25,51.23
4/20/2018,CL,CLV25,51.26
4/20/2018,CL,CLX25,51.3
4/20/2018,CL,CLZ25,51.34
4/20/2018,CL,CLF26,51.42
4/20/2018,CL,CLG26,51.46
4/20/2018,CL,CLH26,51.49
4/20/2018,CL,CLJ26,51.52
4/20/2018,CL,CLK26,51.56
4/20/2018,CL,CLM26,51.59
4/20/2018,CL,CLN26,51.62
4/20/2018,CL,CLQ26,51.66
4/20/2018,CL,CLU26,51.69
4/20/2018,CL,CLV26,51.72
4/20/2018,CL,CLX26,51.76
4/20/2018,CL,CLZ26,51.79
4/20/2018,CL,CLF27,51.82
4/20/2018,CL,CLG27,51.85
4/23/2018,CL,CLM18,68.64
4/23/2018,CL,CLN18,68.47
4/23/2018,CL,CLQ18,68.02
4/23/2018,CL,CLU18,67.43
4/23/2018,CL,CLV18,66.83
4/23/2018,CL,CLX18,66.25
4/23/2018,CL,CLZ18,65.69
4/23/2018,CL,CLF19,65.12
4/23/2018,CL,CLG19,64.52
4/23/2018,CL,CLH19,63.93
4/23/2018,CL,CLJ19,63.35
4/23/2018,CL,CLK19,62.8
4/23/2018,CL,CLM19,62.29
4/23/2018,CL,CLN19,61.74
4/23/2018,CL,CLQ19,61.24
4/23/2018,CL,CLU19,60.78
4/23/2018,CL,CLV19,60.34
4/23/2018,CL,CLX19,59.93
4/23/2018,CL,CLZ19,59.58
4/23/2018,CL,CLF20,59.16
4/23/2018,CL,CLG20,58.76
4/23/2018,CL,CLH20,58.39
4/23/2018,CL,CLJ20,58.02
4/23/2018,CL,CLK20,57.65
4/23/2018,CL,CLM20,57.33
4/23/2018,CL,CLN20,57
4/23/2018,CL,CLQ20,56.71
4/23/2018,CL,CLU20,56.4
4/23/2018,CL,CLV20,56.09
4/23/2018,CL,CLX20,55.84
4/23/2018,CL,CLZ20,55.6
4/23/2018,CL,CLF21,55.35
4/23/2018,CL,CLG21,55.11
4/23/2018,CL,CLH21,54.87
4/23/2018,CL,CLJ21,54.62
4/23/2018,CL,CLK21,54.36
4/23/2018,CL,CLM21,54.11
4/23/2018,CL,CLN21,53.84
4/23/2018,CL,CLQ21,53.64
4/23/2018,CL,CLU21,53.48
4/23/2018,CL,CLV21,53.33
4/23/2018,CL,CLX21,53.19
4/23/2018,CL,CLZ21,53.01
4/23/2018,CL,CLF22,52.81
4/23/2018,CL,CLG22,52.69
4/23/2018,CL,CLH22,52.54
4/23/2018,CL,CLJ22,52.41
4/23/2018,CL,CLK22,52.34
4/23/2018,CL,CLM22,52.22
4/23/2018,CL,CLN22,52.04
4/23/2018,CL,CLQ22,52.01
4/23/2018,CL,CLU22,51.97
4/23/2018,CL,CLV22,51.83
4/23/2018,CL,CLX22,51.85
4/23/2018,CL,CLZ22,51.62
4/23/2018,CL,CLF23,51.57
4/23/2018,CL,CLG23,51.5
4/23/2018,CL,CLH23,51.46
4/23/2018,CL,CLJ23,51.35
4/23/2018,CL,CLK23,51.28
4/23/2018,CL,CLM23,51.32
4/23/2018,CL,CLN23,51.21
4/23/2018,CL,CLQ23,51.13
4/23/2018,CL,CLU23,51.17
4/23/2018,CL,CLV23,51.1
4/23/2018,CL,CLX23,51.06
4/23/2018,CL,CLZ23,51.02
4/23/2018,CL,CLF24,51.06
4/23/2018,CL,CLG24,51.08
4/23/2018,CL,CLH24,51.11
4/23/2018,CL,CLJ24,51.12
4/23/2018,CL,CLK24,51.15
4/23/2018,CL,CLM24,51.13
4/23/2018,CL,CLN24,51.18
4/23/2018,CL,CLQ24,51.2
4/23/2018,CL,CLU24,51.23
4/23/2018,CL,CLV24,51.24
4/23/2018,CL,CLX24,51.27
4/23/2018,CL,CLZ24,51.25
4/23/2018,CL,CLF25,51.28
4/23/2018,CL,CLG25,51.32
4/23/2018,CL,CLH25,51.35
4/23/2018,CL,CLJ25,51.38
4/23/2018,CL,CLK25,51.42
4/23/2018,CL,CLM25,51.45
4/23/2018,CL,CLN25,51.49
4/23/2018,CL,CLQ25,51.52
4/23/2018,CL,CLU25,51.56
4/23/2018,CL,CLV25,51.59
4/23/2018,CL,CLX25,51.63
4/23/2018,CL,CLZ25,51.67
4/23/2018,CL,CLF26,51.75
4/23/2018,CL,CLG26,51.79
4/23/2018,CL,CLH26,51.82
4/23/2018,CL,CLJ26,51.85
